"DATE","DOY","week","TREAT","REP","STATION","ABIPN","BURSI","C7","CMAC","CSTIG","CTRIF","CYCSP","H13","HAXY","HCONV","HGLAC","HPARN","HVAR","PQUA","CANTHARID","LAMPY","LCW","MECOP","X20SPOT"
"7/30/2020",212,31,"4",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
"8/13/2020",226,33,"4",4,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/27/2020",240,35,"4",4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9/3/2020",247,36,"4",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"4",4,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"4",4,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/30/2020",212,31,"4",4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"4",4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/27/2020",240,35,"4",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9/3/2020",247,36,"4",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"4",4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"4",4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/30/2020",212,31,"4",4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"8/13/2020",226,33,"4",4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/27/2020",240,35,"4",4,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9/3/2020",247,36,"4",4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"4",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"4",4,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"4",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
"8/13/2020",226,33,"4",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0
"8/27/2020",240,35,"4",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"9/3/2020",247,36,"4",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"4",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"4",4,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"4",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2
"8/13/2020",226,33,"4",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8/27/2020",240,35,"4",4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"9/3/2020",247,36,"4",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"4",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"4",5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"4",5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"4",5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/27/2020",240,35,"4",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"9/3/2020",247,36,"4",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"4",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"4",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"4",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"4",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/27/2020",240,35,"4",5,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"9/3/2020",247,36,"4",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"4",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"4",5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"4",5,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,4,0,0,0
"8/13/2020",226,33,"4",5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8/27/2020",240,35,"4",5,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9/3/2020",247,36,"4",5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"4",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"4",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/30/2020",212,31,"4",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"4",5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/27/2020",240,35,"4",5,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9/3/2020",247,36,"4",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"4",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"4",5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"4",5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"8/13/2020",226,33,"4",5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8/27/2020",240,35,"4",5,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"9/3/2020",247,36,"4",5,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"4",6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"4",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/30/2020",212,31,"4",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"4",6,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/27/2020",240,35,"4",6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
"9/3/2020",247,36,"4",6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"4",6,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"4",6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"4",6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8/13/2020",226,33,"4",6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8/27/2020",240,35,"4",6,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9/3/2020",247,36,"4",6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"4",6,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"7/1/2020",183,27,"4",6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"4",6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"4",6,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/27/2020",240,35,"4",6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"9/3/2020",247,36,"4",6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"4",6,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"4",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"4",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8/13/2020",226,33,"4",6,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8/27/2020",240,35,"4",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9/3/2020",247,36,"4",6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"4",6,5,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"4",6,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"4",6,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"8/13/2020",226,33,"4",6,5,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"8/27/2020",240,35,"4",6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"9/3/2020",247,36,"4",6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"5",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7/1/2020",183,27,"5",1,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"5",1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
"7/30/2020",212,31,"5",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"8/13/2020",226,33,"5",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"8/27/2020",240,35,"5",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0
"9/3/2020",247,36,"5",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"5",1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",1,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"7/16/2020",198,29,"5",1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"7/30/2020",212,31,"5",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"8/13/2020",226,33,"5",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1
"8/27/2020",240,35,"5",1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"9/3/2020",247,36,"5",1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"5",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",1,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"7/16/2020",198,29,"5",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"7/30/2020",212,31,"5",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/13/2020",226,33,"5",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"8/27/2020",240,35,"5",1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
"9/3/2020",247,36,"5",1,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"6/18/2020",170,25,"5",1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",1,4,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0
"7/16/2020",198,29,"5",1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"5",1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"8/13/2020",226,33,"5",1,4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,1,0,0
"8/27/2020",240,35,"5",1,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,0,0
"9/3/2020",247,36,"5",1,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0
"6/18/2020",170,25,"5",1,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",1,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7/16/2020",198,29,"5",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"7/30/2020",212,31,"5",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"8/13/2020",226,33,"5",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/27/2020",240,35,"5",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
"9/3/2020",247,36,"5",1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"5",2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",2,1,0,0,4,0,0,0,0,0,0,0,0,0,3,0,2,0,1,0,0
"7/16/2020",198,29,"5",2,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"7/30/2020",212,31,"5",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
"8/13/2020",226,33,"5",2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"8/27/2020",240,35,"5",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
"9/3/2020",247,36,"5",2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"5",2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"7/16/2020",198,29,"5",2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0
"7/30/2020",212,31,"5",2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0
"8/13/2020",226,33,"5",2,2,0,0,2,0,0,0,1,0,0,0,0,0,0,1,2,0,8,0,1
"8/27/2020",240,35,"5",2,2,0,0,1,0,0,0,0,0,3,0,0,0,1,1,9,0,1,0,0
"9/3/2020",247,36,"5",2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"5",2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"5",2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/30/2020",212,31,"5",2,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,1
"8/13/2020",226,33,"5",2,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0
"8/27/2020",240,35,"5",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0
"9/3/2020",247,36,"5",2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"5",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",2,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"5",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"7/30/2020",212,31,"5",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"8/13/2020",226,33,"5",2,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0
"8/27/2020",240,35,"5",2,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,8,0,0,0,0
"9/3/2020",247,36,"5",2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6/18/2020",170,25,"5",2,5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"5",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
"7/30/2020",212,31,"5",2,5,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
"8/13/2020",226,33,"5",2,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,0
"8/27/2020",240,35,"5",2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0
"9/3/2020",247,36,"5",2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"5",3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"7/16/2020",198,29,"5",3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"7/30/2020",212,31,"5",3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0
"8/13/2020",226,33,"5",3,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,5,0,0
"8/27/2020",240,35,"5",3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,3,1,2,0,0
"9/3/2020",247,36,"5",3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"5",3,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",3,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
"7/16/2020",198,29,"5",3,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
"7/30/2020",212,31,"5",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
"8/13/2020",226,33,"5",3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"8/27/2020",240,35,"5",3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,0,0,0,0
"9/3/2020",247,36,"5",3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
"6/18/2020",170,25,"5",3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
"7/16/2020",198,29,"5",3,3,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,3,0,0,0
"7/30/2020",212,31,"5",3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
"8/13/2020",226,33,"5",3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0
"8/27/2020",240,35,"5",3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,0,0
"9/3/2020",247,36,"5",3,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"6/18/2020",170,25,"5",3,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/16/2020",198,29,"5",3,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
"7/30/2020",212,31,"5",3,4,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
"8/13/2020",226,33,"5",3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"8/27/2020",240,35,"5",3,4,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0
"9/3/2020",247,36,"5",3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"5",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"7/1/2020",183,27,"5",3,5,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
"7/16/2020",198,29,"5",3,5,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
"7/30/2020",212,31,"5",3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0
"8/13/2020",226,33,"5",3,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"8/27/2020",240,35,"5",3,5,0,0,1,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,0
"9/3/2020",247,36,"5",3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"5",4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/16/2020",198,29,"5",4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
"7/30/2020",212,31,"5",4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0
"8/13/2020",226,33,"5",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0
"8/27/2020",240,35,"5",4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
"9/3/2020",247,36,"5",4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"5",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"7/16/2020",198,29,"5",4,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"5",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0
"8/13/2020",226,33,"5",4,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
"8/27/2020",240,35,"5",4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0
"9/3/2020",247,36,"5",4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6/18/2020",170,25,"5",4,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",4,3,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,0
"7/16/2020",198,29,"5",4,3,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
"7/30/2020",212,31,"5",4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"8/13/2020",226,33,"5",4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0
"8/27/2020",240,35,"5",4,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,1,0,0,0
"9/3/2020",247,36,"5",4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0
"6/18/2020",170,25,"5",4,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",4,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"7/16/2020",198,29,"5",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/30/2020",212,31,"5",4,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
"8/13/2020",226,33,"5",4,4,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0
"8/27/2020",240,35,"5",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0
"9/3/2020",247,36,"5",4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"5",4,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"7/1/2020",183,27,"5",4,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,4,1,1,0,0
"7/16/2020",198,29,"5",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"7/30/2020",212,31,"5",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"8/13/2020",226,33,"5",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"8/27/2020",240,35,"5",4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"9/3/2020",247,36,"5",4,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"5",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"7/16/2020",198,29,"5",5,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
"7/30/2020",212,31,"5",5,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"8/13/2020",226,33,"5",5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0
"8/27/2020",240,35,"5",5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0
"9/3/2020",247,36,"5",5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"6/18/2020",170,25,"5",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"7/1/2020",183,27,"5",5,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"7/16/2020",198,29,"5",5,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
"7/30/2020",212,31,"5",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
"8/13/2020",226,33,"5",5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"8/27/2020",240,35,"5",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0
"9/3/2020",247,36,"5",5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"6/18/2020",170,25,"5",5,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
